test_id,height_um,line_id,center_nm,relative_strength,role,status,applied_center_nm,area,area_sigma,snr,area_fraction,height,center_height,peak_offset_nm,centroid_offset_nm,fwhm_nm,top_flatness,noise,line_relative
1332,34300.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.7946290519382,472.63085550964826,4.328986218624976,109.17818436940435,0.014563932852245356,957.5653398614877,954.1372896076265,0.005370948026779843,0.03608306696939139,0.4333333333329392,0.08308787091979669,16.7660915307112,1.0329383545249808
1333,34400.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7745750519382,21.765762001987028,0.8387182216016137,25.95122109118268,0.0005952139690360136,48.32316318221717,42.68582325706148,0.09209161476246663,0.04990742268508874,0.3666666666663332,0.13576690360044918,3.248341704426706,0.8510704581597643
1333,34400.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.3880890519382,734.4923744830687,10.66182226631184,68.88994734078848,0.02008567958258675,1247.908515500767,1224.7893632186926,0.04524428136312508,0.020557763033642932,0.5333333333328483,0.06108118395970443,41.293060077686725,0.9977474287456319
1333,34400.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.7946290519382,501.6167439937245,1.6356421274632853,306.6787872306035,0.013717382975159328,1029.8485729828917,1025.67425789265,0.005370948026779843,0.03678492283145939,0.4333333333329392,0.08440290788792465,6.334814720026334,0.9728973033932632
1334,34500.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7745750519382,14.578396128475188,0.5764893462334876,25.288231645083513,0.0003960338586176179,41.94338822089753,41.40690188095461,0.0254249480958606,0.025666645381665607,0.33333333333303017,0.09673469687739111,2.2327336372303295,0.5662715175289879
1334,34500.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.3880890519382,577.0918171559416,3.5085358439279926,164.48223499117987,0.01567716346234482,831.0639791780686,826.5864044753548,0.04524428136312508,0.030380740642841592,0.6666666666660603,0.034434945321415264,13.588500893117258,0.7787563009887
1334,34500.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.7946290519382,416.0794166561159,5.206681390966164,79.91259410995133,0.011303132074167633,765.0270736287803,759.8231631673052,0.03870428136008286,0.03352436619203334,0.49999999999954525,0.06331140396610639,20.165390316238362,0.8016679810405208
1335,34600.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7771029416882,12.443975870766424,1.1267592142894294,11.044041808536702,0.0002927791599002421,40.163615104240534,33.93642532775672,0.08956372501245369,0.06740453960543824,0.33333333333303017,0.1314432867319325,4.363919672132682,0.4186321335157601
1335,34600.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.3906169416882,601.6018934880175,2.106872332986736,285.54264255545894,0.014154358606850019,1086.657142961937,1082.7943987930366,0.00938305827980912,0.02508572579513263,0.49999999999954525,0.04802369509814759,8.159881458250217,0.7031116297290568
1335,34600.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.7971569416882,424.99119603039094,9.017304869985525,47.130622969729224,0.009999100498988143,917.5944160798826,916.3294483715415,0.0028430582767668966,0.01244804898060994,0.3999999999996362,0.07778394201053547,34.92387158916074,0.7091803100810345
1336,34700.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7745750519382,20.09079677263107,2.8410752599856943,7.071546838478412,0.0004977646663434881,35.25399424746138,34.86151368295109,-0.007908385237442417,-0.03681347447230185,0.33333333333303017,0.13051308988079416,11.003437167256507,0.7117319563698994
1336,34700.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.3880890519382,490.6773818540904,3.6709411311598656,133.66528209594486,0.012156902786136339,803.1110730921646,782.9031036212414,0.04524428136312508,0.027031159896648314,0.5333333333328483,0.05094446596734246,14.217493865902908,0.6038888774713806
1336,34700.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.7946290519382,349.1655711781175,1.5497813097074953,225.2998981153146,0.008650840780634115,722.5546310159432,720.0707152435089,0.005370948026779843,0.033317670779500756,0.4333333333329392,0.08020353303741208,6.002277202766107,0.6135557841320418
1337,34800.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7735185221753,22.835394134195877,1.3905433619312817,16.421921645421055,0.000574478859143202,43.706389362045684,33.548393545336765,0.12648147785864694,0.020920476969636868,0.3999999999996362,0.11230738359901996,5.385551282944025,0.8214222301367415
1337,34800.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.3870325221753,594.2321888600244,3.95803301756265,150.13320662644486,0.01494932944517341,994.022299181097,970.6868937192284,0.04630081112600237,0.02811724385677891,0.5333333333328483,0.05614141486026723,15.329395960773173,0.742601461606718
1337,34800.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.7935725221753,421.9483479495979,3.1797734267802995,132.69761436331157,0.010615118097937736,841.2987256060063,837.4972704590098,0.006427477789657132,0.04261842380308506,0.46666666666624224,0.0799080835566289,12.315209526644189,0.7528709952464308
1338,34900.0,K_I_693.8764,693.876396,0.00655092165605007,weak_anchor,detected,693.7735185221753,12.730323211193996,1.1097857351800366,11.470973907525313,0.0004090319431036363,28.246265334811824,27.482356833474544,0.02648147785873789,0.11952846364634251,0.3666666666663332,0.10602054902907812,4.2981816702147455,0.5848569108399531
1338,34900.0,K_I_766.4899,766.48991,1.0,strong_resonance,detected,766.3870325221753,438.0483504679505,3.3829458165080317,129.48724993772316,0.014074722612517495,713.166683328911,704.0084604173657,0.04630081112600237,0.02067916603003265,0.5666666666661513,0.06873447107859057,13.102092808469575,0.6991557462223936
1338,34900.0,K_I_769.8964,769.89645,0.4984931955549362,weak_resonance,detected,769.7935725221753,299.80003165519145,7.712596878155734,38.87147693461204,0.009632731821186274,608.759114925113,606.1199467807794,0.006427477789657132,0.021517330109947125,0.4333333333329392,0.08036011187577839,29.87075926513564,0.6831958275214483
