file,segment,ok,error,exact,relres,relres_full,delta_px,stretch_ppm,c0,c1,c2,c3,n_ref,windows_used,windows_total,on_model_lo,on_model_hi,n_native,pitch_start,pitch_end,max_window_relres,seconds
"1585-Test #1585 11 39, Mar 25 2024.03.25.11.39.csv",NIR,1,,1,6.163202909743916e-11,2.768861321297745e-06,3.4698275744747686,131.5698906863933,0.11566091914915895,2.3617738529547455e-05,-1.4939888571560548e-09,-1.1790885963191733e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0007912340484641658,31.060126304626465
"1578-Test #1578 11 38, Mar 25 2024.03.25.11.38.csv",UV,1,,1,5.891854061543865e-11,0.0021619098431867947,0.792260932490993,194.5673662638027,0.02640869774969977,1.7265747907902637e-05,-8.439791470104995e-10,-9.565478844354923e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959053811,0.0787008011971011,0.0014889234211313393,34.02869486808777
"1578-Test #1578 11 38, Mar 25 2024.03.25.11.38.csv",VIS,1,,1,6.044626797452807e-11,0.00010906808302033024,-1.316765192539424,161.49736187315446,-0.04389217308464746,2.086458854985607e-05,1.6008571174712925e-09,-3.2482272744919376e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.1416913278062566,0.11293841938891092,0.0002781449093128765,34.028714418411255
"1578-Test #1578 11 38, Mar 25 2024.03.25.11.38.csv",NIR,1,,1,6.033948258644314e-11,0.00023883544608063954,3.469827574474782,131.5698906865645,0.1156609191491594,2.361773852957818e-05,-1.4939888571524303e-09,-1.1790885970783596e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0010850623390926293,34.028727531433105
"1589-Test #1589 11 40, Mar 25 2024.03.25.11.40.csv",UV,1,,1,5.867103237749622e-11,0.00038539379600423674,0.7922609324907403,194.56736626366288,0.026408697749691342,1.726574790789023e-05,-8.439791469975863e-10,-9.565478841968662e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0010897911289444776,29.45500421524048
"1589-Test #1589 11 40, Mar 25 2024.03.25.11.40.csv",VIS,1,,1,5.913067213982671e-11,2.762890423248708e-05,-1.3167651925392951,161.4973618729091,-0.04389217308464317,2.086458854982437e-05,1.6008571174534937e-09,-3.2482272698537624e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.1416913278062566,0.11293841938891092,0.0003828849980027042,29.45502543449402
"1589-Test #1589 11 40, Mar 25 2024.03.25.11.40.csv",NIR,1,,1,6.146231654253124e-11,8.981115552697769e-05,3.469827574474646,131.56989068661014,0.11566091914915487,2.3617738529586374e-05,-1.49398885714684e-09,-1.1790885971266033e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0009051950277489657,29.455039024353027
"1579-Test #1579 11 38, Mar 25 2024.03.25.11.38.csv",UV,1,,1,5.928461269375063e-11,0.0018479755682937692,0.792260932490844,194.56736626377037,0.026408697749694798,1.7265747907899767e-05,-8.439791470059137e-10,-9.565478842815213e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0014753685611589291,34.05599236488342
"1579-Test #1579 11 38, Mar 25 2024.03.25.11.38.csv",VIS,1,,1,6.021213946101685e-11,0.00023924567499330937,-1.3167651925398731,161.4973618728507,-0.043892173084662436,2.0864588549816825e-05,1.6008571174935526e-09,-3.248227268746275e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.0003993690289607468,34.05602240562439
"1579-Test #1579 11 38, Mar 25 2024.03.25.11.38.csv",NIR,1,,1,6.065872106869238e-11,0.0001549109651356418,3.4698275744750373,131.56989068633945,0.11566091914916792,2.361773852953778e-05,-1.4939888571998567e-09,-1.179088596008322e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0007722205790517411,34.05604076385498
"1598-Test #1598 11 40, Mar 25 2024.03.25.11.40.csv",UV,1,,1,5.907669054135587e-11,0.0009120631548046781,0.7922609324909036,194.5673662637197,0.026408697749696786,1.726574790789527e-05,-8.439791470087279e-10,-9.565478842149543e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0011177771428659612,26.84227752685547
"1598-Test #1598 11 40, Mar 25 2024.03.25.11.40.csv",VIS,1,,1,5.910205169257229e-11,0.000129655957635982,-1.3167651925396773,161.49736187304592,-0.04389217308465591,2.0864588549842043e-05,1.600857117484502e-09,-3.2482272714128955e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.00035811786392504183,26.842308044433594
"1598-Test #1598 11 40, Mar 25 2024.03.25.11.40.csv",NIR,1,,1,5.911495600083121e-11,0.0008074211974224273,3.469827574475044,131.56989068618665,0.11566091914916814,2.3617738529510358e-05,-1.493988857202939e-09,-1.1790885957267584e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.001118669636252064,26.84232759475708
"1593-Test #1593 11 40, Mar 25 2024.03.25.11.40.csv",UV,1,,1,5.724636963239813e-11,0.000391400087949849,0.7922609324909878,194.56736626385555,0.026408697749699596,1.7265747907907326e-05,-8.439791470161997e-10,-9.565478844944166e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0011496578664935268,29.077646732330322
"1593-Test #1593 11 40, Mar 25 2024.03.25.11.40.csv",VIS,1,,1,5.7947405236312045e-11,3.184671282607698e-05,-1.316765192539688,161.49736187297646,-0.04389217308465626,2.086458854983307e-05,1.6008571174759047e-09,-3.2482272709321163e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.00040269722153649795,29.077667236328125
"1593-Test #1593 11 40, Mar 25 2024.03.25.11.40.csv",NIR,1,,1,6.13641374533926e-11,0.0002685572149560877,3.469827574474788,131.56989068626933,0.1156609191491596,2.36177385295252e-05,-1.4939888571700571e-09,-1.179088596251214e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.001076221050406687,29.077681064605713
"1597-Test #1597 11 40, Mar 25 2024.03.25.11.40.csv",UV,1,,1,5.860091522643268e-11,0.0003273891872738857,0.7922609324908428,194.5673662637874,0.02640869774969476,1.726574790790128e-05,-8.439791469989741e-10,-9.56547884422769e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959053811,0.0787008011971011,0.0014781876791500619,28.796792030334473
"1597-Test #1597 11 40, Mar 25 2024.03.25.11.40.csv",VIS,1,,1,5.822283388991388e-11,3.3666235300531086e-06,-1.3167651925397865,161.49736187284125,-0.04389217308465955,2.0864588549815605e-05,1.6008571174794719e-09,-3.2482272688861046e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.0003050364021411028,28.796813249588013
"1597-Test #1597 11 40, Mar 25 2024.03.25.11.40.csv",NIR,1,,1,6.028659793339674e-11,0.00010982235570575862,3.4698275744744307,131.56989068632416,0.1156609191491477,2.3617738529535037e-05,-1.4939888571568e-09,-1.179088596423555e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0010679612152333037,28.796825885772705
"1586-Test #1586 11 39, Mar 25 2024.03.25.11.39.csv",UV,1,,1,5.797400217322082e-11,0.00022831304805815482,0.7922609324907364,194.5673662636639,0.026408697749691214,1.726574790789032e-05,-8.439791470008875e-10,-9.565478842189575e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0013032683279541439,33.35123658180237
"1586-Test #1586 11 39, Mar 25 2024.03.25.11.39.csv",VIS,1,,1,5.869128112377073e-11,0.00010938780653306413,-1.3167651925396346,161.49736187294323,-0.043892173084654484,2.086458854982878e-05,1.600857117476429e-09,-3.2482272706008465e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.00038139427419788533,33.35126805305481
"1586-Test #1586 11 39, Mar 25 2024.03.25.11.39.csv",NIR,1,,1,6.201581741610349e-11,0.0003410715937082993,3.46982757447438,131.56989068649295,0.115660919149146,2.3617738529565344e-05,-1.493988857136251e-09,-1.1790885967466695e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0013396569260360107,33.35128879547119
"1595-Test #1595 11 40, Mar 25 2024.03.25.11.40.csv",UV,1,,1,5.907406750380836e-11,0.0006558365355752449,0.792260932490889,194.5673662638849,0.0264086977496963,1.7265747907909932e-05,-8.439791470055e-10,-9.565478844114667e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.001137499279304994,30.844391107559204
"1595-Test #1595 11 40, Mar 25 2024.03.25.11.40.csv",VIS,1,,1,5.880413829809006e-11,3.5066583427640005e-06,-1.316765192539768,161.49736187292922,-0.04389217308465894,2.086458854982697e-05,1.6008571174771825e-09,-3.248227270410446e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.0003396516861847637,30.84441375732422
"1595-Test #1595 11 40, Mar 25 2024.03.25.11.40.csv",NIR,1,,1,6.06742448959783e-11,3.19056485192101e-06,3.469827574475049,131.56989068646948,0.11566091914916829,2.361773852956113e-05,-1.4939888571687426e-09,-1.179088596611875e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.001198163064870474,30.844428062438965
"1599-Test #1599 11 41, Mar 25 2024.03.25.11.41.csv",UV,1,,1,5.844905997868498e-11,0.0018651871064447273,0.7922609324907643,194.56736626371145,0.026408697749692144,1.726574790789454e-05,-8.439791469957743e-10,-9.565478842638241e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959053811,0.0787008011971011,0.0011695351042572877,30.241892337799072
"1599-Test #1599 11 41, Mar 25 2024.03.25.11.41.csv",VIS,1,,1,5.880544201888047e-11,6.498014226133322e-05,-1.3167651925399204,161.49736187281025,-0.04389217308466401,2.0864588549811597e-05,1.6008571174908719e-09,-3.2482272673347005e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.0003665501537610932,30.241914749145508
"1599-Test #1599 11 41, Mar 25 2024.03.25.11.41.csv",NIR,1,,1,5.911640246616387e-11,0.00016887429213471812,3.469827574474884,131.56989068626382,0.11566091914916281,2.361773852952421e-05,-1.4939888571605185e-09,-1.1790885961870453e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0015003269975026822,30.24192762374878
"1596-Test #1596 11 40, Mar 25 2024.03.25.11.40.csv",UV,1,,1,5.801688265344049e-11,0.0013234010206246416,0.7922609324908358,194.56736626378458,0.026408697749694527,1.7265747907901028e-05,-8.43979147004013e-10,-9.565478843040926e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0013720752233992945,32.11347317695618
"1596-Test #1596 11 40, Mar 25 2024.03.25.11.40.csv",VIS,1,,1,5.83592537874231e-11,2.9348699315988992e-06,-1.316765192539602,161.49736187307815,-0.0438921730846534,2.0864588549846207e-05,1.6008571174831495e-09,-3.248227271482882e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.000334296312829455,32.11349177360535
"1596-Test #1596 11 40, Mar 25 2024.03.25.11.40.csv",NIR,1,,1,5.957862224808259e-11,0.00019035257291776403,3.4698275744747504,131.5698906861563,0.11566091914915834,2.3617738529504913e-05,-1.4939888571743903e-09,-1.1790885959717885e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0014037684647938758,32.11350393295288
"1600-Test #1600 11 41, Mar 25 2024.03.25.11.41.csv",UV,1,,1,5.942216875226675e-11,0.0016214702511015322,0.7922609324908974,194.56736626389346,0.026408697749696577,1.726574790791069e-05,-8.439791470030556e-10,-9.565478845167993e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959053811,0.0787008011971011,0.0011146632421584768,30.552863359451294
"1600-Test #1600 11 41, Mar 25 2024.03.25.11.41.csv",VIS,1,,1,5.923058852127333e-11,8.160090021272757e-05,-1.3167651925394883,161.4973618730405,-0.043892173084649606,2.0864588549841345e-05,1.6008571174693693e-09,-3.248227272357706e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.00046450225320078325,30.552890062332153
"1600-Test #1600 11 41, Mar 25 2024.03.25.11.41.csv",NIR,1,,1,5.975320045994151e-11,0.0006156272232057101,3.469827574474628,131.56989068636452,0.11566091914915426,2.3617738529542284e-05,-1.4939888571368103e-09,-1.1790885964912338e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.000722599193846498,30.55290675163269
"1588-Test #1588 11 40, Mar 25 2024.03.25.11.40.csv",UV,1,,1,5.861336291381078e-11,0.001027003922249858,0.7922609324907638,194.56736626362903,0.026408697749692126,1.7265747907887225e-05,-8.439791470026722e-10,-9.565478841600983e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0016167032382233707,35.01137828826904
"1588-Test #1588 11 40, Mar 25 2024.03.25.11.40.csv",VIS,1,,1,5.856095211480031e-11,7.199636098811214e-05,-1.3167651925398134,161.4973618728241,-0.043892173084660445,2.0864588549813386e-05,1.6008571174824696e-09,-3.248227268237892e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.00030464312704318,35.01140022277832
"1588-Test #1588 11 40, Mar 25 2024.03.25.11.40.csv",NIR,1,,1,6.116395567384329e-11,2.9151408732545974e-05,3.4698275744745724,131.56989068635417,0.11566091914915241,2.361773852954043e-05,-1.4939888571655436e-09,-1.1790885963578726e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0007815816928725699,35.01141333580017
"1592-Test #1592 11 40, Mar 25 2024.03.25.11.40.csv",UV,1,,1,5.714880468909562e-11,0.001488043387982361,0.7922609324909536,194.5673662638798,0.026408697749698454,1.7265747907909478e-05,-8.439791470075232e-10,-9.565478844474803e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0013589009827891104,34.003894329071045
"1592-Test #1592 11 40, Mar 25 2024.03.25.11.40.csv",VIS,1,,1,5.8168160746623853e-11,4.933283184854698e-05,-1.3167651925397397,161.49736187288067,-0.04389217308465799,2.0864588549820698e-05,1.6008571174709563e-09,-3.2482272710209496e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.0004335411392962811,34.00392746925354
"1592-Test #1592 11 40, Mar 25 2024.03.25.11.40.csv",NIR,1,,1,6.056722498047843e-11,0.0002562951742214993,3.469827574474301,131.56989068648764,0.11566091914914337,2.361773852956439e-05,-1.493988857123807e-09,-1.17908859685332e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0009031405794993064,34.00394654273987
"1610-Test #1610 11 42, Mar 25 2024.03.25.11.42.csv",UV,1,,1,5.890464569975252e-11,0.0019518180111178969,0.7922609324908317,194.5673662637463,0.02640869774969439,1.726574790789763e-05,-8.439791470050551e-10,-9.565478842745799e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0009541973876538896,27.05655550956726
"1610-Test #1610 11 42, Mar 25 2024.03.25.11.42.csv",VIS,1,,1,5.916527175945681e-11,6.180412862350641e-05,-1.3167651925394976,161.49736187307815,-0.04389217308464992,2.0864588549846207e-05,1.6008571174714085e-09,-3.24822727236963e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.00034801588418357696,27.0565824508667
"1610-Test #1610 11 42, Mar 25 2024.03.25.11.42.csv",NIR,1,,1,5.937261422674513e-11,9.744327045371366e-05,3.4698275744749036,131.56989068635525,0.11566091914916346,2.3617738529540624e-05,-1.4939888571878424e-09,-1.1790885961809275e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0009133311292463369,27.056594848632812
"1594-Test #1594 11 40, Mar 25 2024.03.25.11.40.csv",UV,1,,1,5.788147324978329e-11,0.0008491400002606186,0.7922609324907333,194.5673662637051,0.02640869774969111,1.7265747907893977e-05,-8.439791470023225e-10,-9.565478842823525e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0014905289879602588,34.93698000907898
"1594-Test #1594 11 40, Mar 25 2024.03.25.11.40.csv",VIS,1,,1,5.838472672728716e-11,2.678074723086942e-05,-1.3167651925395403,161.497361873102,-0.04389217308465134,2.086458854984929e-05,1.6008571174682826e-09,-3.2482272731527295e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.00036444638152199183,34.937002658843994
"1594-Test #1594 11 40, Mar 25 2024.03.25.11.40.csv",NIR,1,,1,6.125710228502752e-11,0.00024049027788675183,3.4698275744747935,131.56989068656222,0.11566091914915978,2.3617738529577775e-05,-1.4939888571892763e-09,-1.179088596679709e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0009313413758650846,34.937015771865845
"1601-Test #1601 11 41, Mar 25 2024.03.25.11.41.csv",UV,1,,1,5.929242791411043e-11,0.0013962506860773268,0.7922609324909263,194.56736626381218,0.026408697749697545,1.7265747907903477e-05,-8.439791470067471e-10,-9.565478844039807e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0013362876186297273,31.11515522003174
"1601-Test #1601 11 41, Mar 25 2024.03.25.11.41.csv",VIS,1,,1,6.002158804617098e-11,5.933675383239886e-05,-1.316765192539699,161.49736187285097,-0.043892173084656635,2.086458854981686e-05,1.6008571174783362e-09,-3.248227268503419e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.0003516584704153918,31.115177154541016
"1601-Test #1601 11 41, Mar 25 2024.03.25.11.41.csv",NIR,1,,1,5.866221798500704e-11,3.6491042368991345e-05,3.4698275744746847,131.5698906862107,0.11566091914915616,2.3617738529514675e-05,-1.4939888572004134e-09,-1.1790885956775143e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0009704790678284263,31.115188598632812
"1613-Test #1613 11 42, Mar 25 2024.03.25.11.42.csv",UV,1,,1,5.915485051529672e-11,0.0006564340240131181,0.7922609324908391,194.5673662638074,0.026408697749694635,1.7265747907903054e-05,-8.43979147005299e-10,-9.565478843691606e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0011053872781503402,27.19146466255188
"1613-Test #1613 11 42, Mar 25 2024.03.25.11.42.csv",VIS,1,,1,5.884859795914859e-11,2.0549425133450226e-05,-1.3167651925396648,161.49736187282952,-0.0438921730846555,2.0864588549814088e-05,1.60085711747389e-09,-3.248227267782791e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.1416913278062566,0.11293841938891092,0.0004423682405018542,27.191492557525635
"1613-Test #1613 11 42, Mar 25 2024.03.25.11.42.csv",NIR,1,,1,5.7835564047443134e-11,0.00027359565779154493,3.4698275744747322,131.56989068638939,0.11566091914915774,2.3617738529546753e-05,-1.4939888571815525e-09,-1.1790885963780008e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0008535552854655351,27.191505908966064
"1603-Test #1603 11 41, Mar 25 2024.03.25.11.41.csv",UV,1,,1,5.955504303724898e-11,0.0018321743529603927,0.7922609324908578,194.56736626378392,0.02640869774969526,1.726574790790097e-05,-8.43979147005135e-10,-9.565478843951056e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959053811,0.0787008011971011,0.0015285969693123941,31.302108764648438
"1603-Test #1603 11 41, Mar 25 2024.03.25.11.41.csv",VIS,1,,1,5.972285936854125e-11,0.0002354638710562252,-1.3167651925396882,161.49736187287348,-0.04389217308465627,2.086458854981977e-05,1.60085711748168e-09,-3.248227269184865e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.00032391344391905825,31.302131414413452
"1603-Test #1603 11 41, Mar 25 2024.03.25.11.41.csv",NIR,1,,1,5.874592050937977e-11,0.00020323768078001195,3.46982757447481,131.56989068650515,0.11566091914916032,2.361773852956753e-05,-1.493988857147681e-09,-1.1790885969648452e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0008591181718356613,31.302143096923828
"1612-Test #1612 11 42, Mar 25 2024.03.25.11.42.csv",UV,1,,1,5.89730757768542e-11,0.00044935446696772654,0.7922609324908362,194.5673662637687,0.026408697749694537,1.726574790789962e-05,-8.439791470065818e-10,-9.565478843764935e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.001141235385586031,28.20992660522461
"1612-Test #1612 11 42, Mar 25 2024.03.25.11.42.csv",VIS,1,,1,5.874798518242765e-11,4.591931596960913e-05,-1.3167651925396513,161.49736187290884,-0.04389217308465504,2.0864588549824333e-05,1.6008571174732494e-09,-3.248227270122185e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.0002537330232922752,28.20994782447815
"1612-Test #1612 11 42, Mar 25 2024.03.25.11.42.csv",NIR,1,,1,5.833653017922396e-11,0.00020526284956318583,3.46982757447493,131.56989068642562,0.11566091914916432,2.361773852955326e-05,-1.4939888571563652e-09,-1.1790885967999564e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0012402375894965097,28.209961652755737
"1606-Test #1606 11 41, Mar 25 2024.03.25.11.41.csv",UV,1,,1,5.916395715979547e-11,0.0008273327351135812,0.7922609324908992,194.5673662638104,0.02640869774969664,1.726574790790332e-05,-8.439791470087148e-10,-9.565478843670318e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.00110023893989382,31.305002212524414
"1606-Test #1606 11 41, Mar 25 2024.03.25.11.41.csv",VIS,1,,1,5.975860059557083e-11,0.00016231286308466647,-1.3167651925397825,161.49736187294312,-0.04389217308465942,2.0864588549828765e-05,1.6008571174858317e-09,-3.2482272680620315e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.1416913278062566,0.11293841938891092,0.00029026777815462654,31.305023193359375
"1606-Test #1606 11 41, Mar 25 2024.03.25.11.41.csv",NIR,1,,1,5.751037841414062e-11,0.0004341480419589859,3.469827574474792,131.56989068651498,0.11566091914915974,2.3617738529569298e-05,-1.4939888571503576e-09,-1.1790885968793418e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0008103829652847784,31.305034399032593
"1607-Test #1607 11 42, Mar 25 2024.03.25.11.42.csv",UV,1,,1,5.956227105135714e-11,0.0003992158843726305,0.7922609324908966,194.56736626393825,0.026408697749696553,1.7265747907914665e-05,-8.439791470082499e-10,-9.56547884536454e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0010271332175646483,30.33601140975952
"1607-Test #1607 11 42, Mar 25 2024.03.25.11.42.csv",VIS,1,,1,6.14437495304899e-11,0.00014658920572097522,-1.3167651925396335,161.4973618728605,-0.04389217308465445,2.086458854981809e-05,1.6008571174750157e-09,-3.248227269373444e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.00041471718102217364,30.33603262901306
"1607-Test #1607 11 42, Mar 25 2024.03.25.11.42.csv",NIR,1,,1,5.900538161005217e-11,0.00035652210064024935,3.469827574474833,131.56989068639456,0.1156609191491611,2.361773852954768e-05,-1.4939888571684386e-09,-1.179088596320185e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.001151152470741806,30.336044788360596
"1609-Test #1609 11 42, Mar 25 2024.03.25.11.42.csv",UV,1,,1,5.913367799886962e-11,0.0010953486632769903,0.7922609324909082,194.5673662639073,0.026408697749696942,1.726574790791192e-05,-8.439791470055324e-10,-9.565478844858542e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0010847696529657433,30.34833788871765
"1609-Test #1609 11 42, Mar 25 2024.03.25.11.42.csv",VIS,1,,1,6.046618252438184e-11,4.6645765004409136e-05,-1.316765192539648,161.49736187287795,-0.04389217308465493,2.0864588549820342e-05,1.600857117479391e-09,-3.248227269283682e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.00039925810666351514,30.348368883132935
"1609-Test #1609 11 42, Mar 25 2024.03.25.11.42.csv",NIR,1,,1,6.019536251948839e-11,0.00021293926532597318,3.4698275744750107,131.56989068656637,0.11566091914916703,2.361773852957852e-05,-1.4939888571876356e-09,-1.1790885967530276e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0010797884664522658,30.348390817642212
"1605-Test #1605 11 41, Mar 25 2024.03.25.11.41.csv",UV,1,,1,5.953053716570662e-11,0.0006195756835408175,0.7922609324909674,194.56736626381038,0.026408697749698912,1.7265747907903318e-05,-8.439791470100164e-10,-9.565478843765663e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0017441927471475358,31.698976755142212
"1605-Test #1605 11 41, Mar 25 2024.03.25.11.41.csv",VIS,1,,1,5.971832834007528e-11,0.00010531084787216171,-1.316765192539585,161.4973618728994,-0.043892173084652826,2.0864588549823117e-05,1.6008571174624001e-09,-3.2482272693319246e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.1416913278062566,0.11293841938891092,0.0003867900004574153,31.699004650115967
"1605-Test #1605 11 41, Mar 25 2024.03.25.11.41.csv",NIR,1,,1,5.871556673447845e-11,0.0003692449175661824,3.4698275744748655,131.56989068653382,0.11566091914916218,2.361773852957268e-05,-1.493988857185551e-09,-1.1790885964342215e-13,866.5810912660887,13,13,623.0333333334336,943.9999999998047,1921,0.19831819842409004,0.15625436859750153,0.0010124919688875357,31.699018478393555
"1582-Test #1582 11 39, Mar 25 2024.03.25.11.39.csv",UV,1,,1,5.81092701412114e-11,0.00135332769106087,0.7922609324909033,194.5673662638688,0.02640869774969678,1.7265747907908502e-05,-8.439791470063421e-10,-9.565478844153139e-14,919.5663461700353,13,13,195.4999999999994,358.9666666667471,2091,0.09600075959050969,0.0787008011971011,0.0011705034934672248,41.12672662734985
"1582-Test #1582 11 39, Mar 25 2024.03.25.11.39.csv",VIS,1,,1,5.844602356999855e-11,0.00012273127265104326,-1.3167651925394965,161.49736187310376,-0.043892173084649884,2.0864588549849517e-05,1.6008571174699244e-09,-3.248227272076124e-14,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14169132780619975,0.11293841938891092,0.0003289386426463166,41.12674903869629
