campaign,file,segment,ok,error,exact,relres,relres_full,delta_px,stretch_ppm,c0,c1,c2,c3,n_ref,windows_used,windows_total,on_model_lo,on_model_hi,n_native,pitch_start,pitch_end,max_window_relres,seconds
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_09_33,2025_05_29_18_09_33_20250529_060904_PM_AverageSpectrum.csv,VIS,1,,1,6.761925942000423e-11,0.001118152236080211,1.556853043618813,39.82280462836599,0.05189510145396043,5.144891680179686e-06,-2.851948075856891e-10,-2.5859538407625446e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167915301300127,0.11291881745250976,0.0014200970531822476,43.27416729927063
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_09_33,2025_05_29_18_09_33_20250529_060904_PM_AverageSpectrum.csv,NIR,1,,1,8.034941906894601e-11,0.001565253323900906,2.6731191835037196,114.13076318909931,0.08910397278345732,2.0487290132381416e-05,-1.2959223968298704e-09,-1.0227922366401926e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987348313,0.156251659372856,0.0026046291763131683,43.27418851852417
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_08_13,2025_05_29_18_08_13_20250529_060744_PM_AverageSpectrum.csv,UV,1,,1,8.182691396451694e-11,0.003159616082317332,1.581527584769922,95.87808875812557,0.052717586158997395,8.508142666354639e-06,-4.1592649232082954e-10,-4.713726343043854e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.004256125939076322,49.64014744758606
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_08_13,2025_05_29_18_08_13_20250529_060744_PM_AverageSpectrum.csv,VIS,1,,1,6.694435727757969e-11,0.00029149221558742673,1.5568530436188097,39.822804628405315,0.05189510145396033,5.144891680184765e-06,-2.8519480758383386e-10,-2.585953841860528e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.1416791530130581,0.11291881745250976,0.001418406636507542,49.64018774032593
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_08_13,2025_05_29_18_08_13_20250529_060744_PM_AverageSpectrum.csv,NIR,1,,1,7.933447062811151e-11,0.0012150052106399975,2.673119183503563,114.13076318910136,0.0891039727834521,2.0487290132381782e-05,-1.2959223968176182e-09,-1.022792236618525e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987336944,0.156251659372856,0.0026878965558524374,49.640212059020996
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_59_25,2025_04_03_16_59_25_20250403_045915_PM_AverageSpectrum.csv,UV,1,,1,8.136638367347293e-11,0.0036780183447784522,-0.5010940797967228,63.319344983402004,-0.016703135993224094,5.618906547229794e-06,1.6344862067921684e-09,1.7189987632997464e-14,919.9399589359655,13,13,195.4999999999994,358.90000000008035,2092,0.09598484176927968,0.07869460620219115,0.0015053524460619788,97.47010636329651
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_59_25,2025_04_03_16_59_25_20250403_045915_PM_AverageSpectrum.csv,VIS,1,,0,1.013000469600157e-06,0.0002518547777081208,-1.601504293108684,100.19528743306392,-0.05338347643695614,1.294469100100483e-05,2.0451602212748774e-09,-9.420505640343308e-16,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14168265966628724,0.11293152038308563,0.0005244667138639497,97.47018074989319
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_59_25,2025_04_03_16_59_25_20250403_045915_PM_AverageSpectrum.csv,NIR,1,,1,7.66579532092035e-11,0.0015561936934170794,-1.7415466474009011,223.12523012066688,-0.05805155491336337,4.005257826728589e-05,1.6154119406412059e-09,-8.593095653962127e-14,866.5810912660887,13,13,623.0333333334336,943.8666666664715,1921,0.19832931923679098,0.15627683576963136,0.0016247388717930463,97.47020483016968
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_11_43,2025_05_29_18_11_43_20250529_061114_PM_AverageSpectrum.csv,UV,1,,1,8.052520430249301e-11,0.006355873839149495,1.5815275847698773,95.87808875818864,0.05271758615899591,8.508142666360236e-06,-4.1592649231858484e-10,-4.713726344233867e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.004035122341782484,43.95753574371338
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_11_43,2025_05_29_18_11_43_20250529_061114_PM_AverageSpectrum.csv,VIS,1,,1,6.747320438882318e-11,0.0002741790451836242,1.5568530436187578,39.82280462840067,0.05189510145395859,5.144891680184165e-06,-2.8519480758025625e-10,-2.5859538422145482e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.1416791530130581,0.11291881745250976,0.0015445792966187128,43.95755457878113
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_11_43,2025_05_29_18_11_43_20250529_061114_PM_AverageSpectrum.csv,NIR,1,,1,7.912610918095862e-11,0.000864430132663745,2.6731191835034673,114.13076318907801,0.0891039727834489,2.048729013237759e-05,-1.295922396806382e-09,-1.0227922365511434e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987336944,0.156251659372856,0.002896531619796188,43.95756697654724
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_08_28,2025_05_29_18_08_28_20250529_060800_PM_AverageSpectrum.csv,UV,1,,1,8.111595537022108e-11,0.0035018390590280573,1.581527584769954,95.87808875810273,0.052717586158998464,8.508142666352612e-06,-4.159264923237727e-10,-4.7137263426166727e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.0038510202750963074,51.397414445877075
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_08_28,2025_05_29_18_08_28_20250529_060800_PM_AverageSpectrum.csv,VIS,1,,1,6.692704424590554e-11,0.0005998858006586157,1.556853043618679,39.82280462832858,0.05189510145395596,5.144891680174852e-06,-2.851948075788442e-10,-2.585953840092046e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167915301300127,0.11291881745250976,0.0012481213826254969,51.397433042526245
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_08_28,2025_05_29_18_08_28_20250529_060800_PM_AverageSpectrum.csv,NIR,1,,1,7.945744609930486e-11,0.00120128548594434,2.673119183503629,114.13076318910926,0.08910397278345429,2.04872901323832e-05,-1.2959223968130796e-09,-1.0227922367578365e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987336944,0.156251659372856,0.002826065153567485,51.39744544029236
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_59_43,2025_04_03_16_59_43_20250403_045934_PM_AverageSpectrum.csv,UV,1,,1,8.64249506069607e-11,0.0021526968988217583,-0.5010940797965642,63.31934498340753,-0.016703135993218807,5.618906547230285e-06,1.6344862067817745e-09,1.7189987627354146e-14,919.9399589359655,13,13,195.4999999999994,358.90000000008035,2092,0.09598484176927968,0.07869460620219115,0.002307852760287943,100.45486545562744
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_59_43,2025_04_03_16_59_43_20250403_045934_PM_AverageSpectrum.csv,VIS,1,,1,7.277487079567617e-10,0.00011386638345992656,-1.6014627170475033,100.16556251075312,-0.05338209056825011,1.2940850701284154e-05,2.03991880736471e-09,7.344506934663534e-15,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14168268736966638,0.1129315323166793,0.0006762041883717801,100.45493030548096
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_59_43,2025_04_03_16_59_43_20250403_045934_PM_AverageSpectrum.csv,NIR,1,,1,7.213778771226604e-11,0.007015997373983631,-1.741546647400944,223.12523012119271,-0.0580515549133648,4.005257826738028e-05,1.6154119406430424e-09,-8.593095665334966e-14,866.5810912660887,13,13,623.0333333334336,943.0,1921,0.19832931923690467,0.15627683576963136,0.0010135528322434224,100.4549572467804
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_10_25,2025_05_29_18_10_25_20250529_060955_PM_AverageSpectrum.csv,UV,1,,1,8.060897137190259e-11,0.003913946647534252,1.5815275847699093,95.87808875813744,0.05271758615899697,8.508142666355692e-06,-4.159264923227951e-10,-4.713726343506115e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.003841113556290045,48.972100019454956
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_10_25,2025_05_29_18_10_25_20250529_060955_PM_AverageSpectrum.csv,VIS,1,,1,6.726477053948256e-11,0.0005276425270150666,1.5568530436187313,39.82280462844895,0.05189510145395771,5.144891680190404e-06,-2.85194807578906e-10,-2.5859538430442216e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.1416791530130581,0.11291881745250976,0.0013589866056449775,48.97211694717407
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_10_25,2025_05_29_18_10_25_20250529_060955_PM_AverageSpectrum.csv,NIR,1,,1,7.960528400748924e-11,0.0006124053422157895,2.673119183503778,114.13076318918607,0.08910397278345927,2.0487290132396988e-05,-1.2959223968334525e-09,-1.0227922368263191e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987348313,0.156251659372856,0.002682367567879302,48.97212743759155
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_08_44,2025_05_29_18_08_44_20250529_060815_PM_AverageSpectrum.csv,UV,1,,1,8.053499982577518e-11,0.00345016920611129,1.5815275847699075,95.87808875810092,0.05271758615899692,8.508142666352452e-06,-4.1592649232320945e-10,-4.713726342716982e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.003671430671395606,54.57232308387756
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_08_44,2025_05_29_18_08_44_20250529_060815_PM_AverageSpectrum.csv,VIS,1,,1,6.735500408088433e-11,0.0001641803921500736,1.5568530436187058,39.82280462835388,0.05189510145395686,5.144891680178121e-06,-2.8519480757716084e-10,-2.5859538408098936e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.1416791530130581,0.11291881745250976,0.0012518421249722597,54.572349309921265
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_08_44,2025_05_29_18_08_44_20250529_060815_PM_AverageSpectrum.csv,NIR,1,,1,7.965592595213761e-11,0.0007032967174015928,2.673119183503796,114.1307631891737,0.08910397278345987,2.048729013239477e-05,-1.2959223968340116e-09,-1.022792236992452e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987336944,0.15625165937274232,0.002982490116903402,54.57236933708191
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_09_17,2025_05_29_18_09_17_20250529_060848_PM_AverageSpectrum.csv,UV,1,,1,8.152739188313437e-11,0.0037187262980573755,1.581527584769963,95.87808875811488,0.05271758615899877,8.508142666353692e-06,-4.159264923256956e-10,-4.713726342818731e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.004189815660933516,51.959367990493774
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_09_17,2025_05_29_18_09_17_20250529_060848_PM_AverageSpectrum.csv,VIS,1,,1,6.709393222938432e-11,0.00043269058580479064,1.5568530436187218,39.82280462830342,0.05189510145395739,5.144891680171602e-06,-2.851948075807311e-10,-2.585953839759037e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167915301300127,0.11291881745250976,0.0011961252534434994,51.9594087600708
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_09_17,2025_05_29_18_09_17_20250529_060848_PM_AverageSpectrum.csv,NIR,1,,1,8.01351405081051e-11,0.002443748957744996,2.673119183503677,114.13076318903984,0.0891039727834559,2.048729013237074e-05,-1.2959223968133177e-09,-1.0227922363693576e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987336944,0.15625165937274232,0.0029313773606052234,51.95943808555603
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_17_04_05,2025_04_03_17_04_05_20250403_050355_PM_AverageSpectrum.csv,UV,1,,1,7.444468031110377e-11,0.002698589295254063,-0.5010940797965556,63.31934498328186,-0.016703135993218522,5.618906547219133e-06,1.6344862067846078e-09,1.7189987647485788e-14,919.9399589359655,13,13,195.4999999999994,358.90000000008035,2092,0.09598484176927968,0.07869460620219115,0.001776684351655812,86.72839784622192
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_17_04_05,2025_04_03_17_04_05_20250403_050355_PM_AverageSpectrum.csv,VIS,1,,1,6.33074382067046e-11,0.0007321032240951186,-1.6014627466000761,100.16557438428663,-0.05338209155333587,1.2940852235280676e-05,2.039922395513419e-09,7.340073176058958e-15,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14168268735284073,0.1129315323114497,0.0007076107237202281,86.7285418510437
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_17_04_05,2025_04_03_17_04_05_20250403_050355_PM_AverageSpectrum.csv,NIR,1,,1,7.61558284297558e-11,0.0029729568412795292,-1.7415466474011376,223.12523012111347,-0.05805155491337125,4.0052578267366055e-05,1.6154119406398567e-09,-8.593095664940548e-14,866.5810912660887,13,13,623.0333333334336,943.0,1921,0.19832931923690467,0.15627683576963136,0.0015824239417969747,86.72862148284912
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_59_08,2025_04_03_16_59_08_20250403_045858_PM_AverageSpectrum.csv,UV,1,,1,7.520091342319266e-11,0.004379330040855196,-0.5010940797965044,63.31934498328265,-0.016703135993216815,5.618906547219203e-06,1.634486206778958e-09,1.7189987645499682e-14,919.9399589359655,13,13,195.4999999999994,358.90000000008035,2092,0.09598484176927968,0.07869460620219115,0.001245042603473005,104.54935026168823
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_59_08,2025_04_03_16_59_08_20250403_045858_PM_AverageSpectrum.csv,VIS,1,,1,6.435470532827261e-11,0.0010193832644859,-1.6014627461681195,100.16557411229842,-0.05338209153893731,1.2940852200141265e-05,2.0399223442941917e-09,7.340151391111932e-15,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.1416826873530681,0.11293153231156339,0.0010248150238924645,104.5493757724762
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_59_08,2025_04_03_16_59_08_20250403_045858_PM_AverageSpectrum.csv,NIR,1,,1,7.41285317134927e-11,0.004392797090935168,-1.741546647401203,223.1252301211119,-0.05805155491337343,4.005257826736577e-05,1.6154119406603326e-09,-8.593095664531924e-14,866.5810912660887,13,13,623.0333333334336,943.0,1921,0.19832931923690467,0.15627683576963136,0.0015940893184069767,104.54939222335815
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_17_00_18,2025_04_03_17_00_18_20250403_050009_PM_AverageSpectrum.csv,UV,1,,1,8.097723538860426e-11,0.0019321612295133154,-0.5010940797965511,63.31934498336774,-0.01670313599321837,5.618906547226755e-06,1.6344862067831747e-09,1.7189987638921314e-14,919.9399589359655,13,13,195.4999999999994,358.90000000008035,2092,0.09598484176927968,0.07869460620219115,0.0015088348170831545,104.13358783721924
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_17_00_18,2025_04_03_17_00_18_20250403_050009_PM_AverageSpectrum.csv,VIS,1,,1,6.75311660508818e-11,0.0007058149928982553,-1.6014627456668982,100.16557382567476,-0.05338209152222994,1.2940852163111034e-05,2.0399223041266507e-09,7.340220858383479e-15,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14168268735335232,0.11293153231167707,0.0008341785445640936,104.13363480567932
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_17_00_18,2025_04_03_17_00_18_20250403_050009_PM_AverageSpectrum.csv,NIR,1,,1,7.620149708988227e-11,0.003550327464105807,-1.7415466474008927,223.1252301212026,-0.05805155491336309,4.0052578267382053e-05,1.6154119406348227e-09,-8.59309566940732e-14,866.5810912660887,13,13,623.0333333334336,943.0,1921,0.19832931923690467,0.15627683576963136,0.0022942778604263486,104.1336600780487
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_12_00,2025_05_29_18_12_00_20250529_061131_PM_AverageSpectrum.csv,UV,1,,1,8.07517311405245e-11,0.003463835649672947,1.5815275847699277,95.87808875814426,0.05271758615899759,8.508142666356297e-06,-4.159264923225977e-10,-4.7137263431812194e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.0038018553213341982,54.524559020996094
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_12_00,2025_05_29_18_12_00_20250529_061131_PM_AverageSpectrum.csv,VIS,1,,1,6.831882867600323e-11,0.00012511261895598106,1.55685304361878,39.82280462840915,0.051895101453959334,5.144891680185262e-06,-2.8519480757939986e-10,-2.5859538414908112e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.1416791530130581,0.11291881745250976,0.0014959404114559035,54.52459692955017
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_12_00,2025_05_29_18_12_00_20250529_061131_PM_AverageSpectrum.csv,NIR,1,,1,7.88841253554532e-11,0.0016808981555572775,2.673119183503419,114.13076318915151,0.0891039727834473,2.0487290132390784e-05,-1.2959223968054725e-09,-1.0227922368604607e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987336944,0.156251659372856,0.002543772313647549,54.5246160030365
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_57_42,2025_04_03_16_57_42_20250403_045732_PM_AverageSpectrum.csv,UV,1,,1,8.026671117961265e-11,0.004544345307968533,-0.5010940797966126,63.319344983368296,-0.01670313599322042,5.618906547226804e-06,1.6344862067838913e-09,1.718998763640797e-14,919.9399589359655,13,13,195.4999999999994,358.90000000008035,2092,0.09598484176927968,0.07869460620219115,0.0019587618952997335,114.5649790763855
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_57_42,2025_04_03_16_57_42_20250403_045732_PM_AverageSpectrum.csv,VIS,1,,1,1.6944327465502664e-08,0.0008649830180941265,-1.6014633496500306,100.16606605148606,-0.053382111655001015,1.294091575603235e-05,2.0399915344485088e-09,7.217395570922944e-15,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.1416826869651686,0.1129315321239801,0.0005176626183706001,114.565025806427
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_16_57_42,2025_04_03_16_57_42_20250403_045732_PM_AverageSpectrum.csv,NIR,1,,1,7.426334225266885e-11,0.0007352780585711764,-1.7415466474014576,223.12523012101002,-0.05805155491338192,4.005257826734748e-05,1.6154119406684265e-09,-8.593095662727917e-14,866.5810912660887,13,13,623.0333333334336,943.8666666664715,1921,0.19832931923690467,0.15627683576963136,0.0014812542086002495,114.5650475025177
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_12_15,2025_05_29_18_12_15_20250529_061147_PM_AverageSpectrum.csv,UV,1,,1,8.012548111645564e-11,0.002925951527075848,1.5815275847699368,95.87808875811366,0.052717586158997895,8.508142666353582e-06,-4.1592649232273144e-10,-4.713726342854243e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.0037894403361258765,53.048166036605835
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_12_15,2025_05_29_18_12_15_20250529_061147_PM_AverageSpectrum.csv,VIS,1,,1,6.864483596055794e-11,0.000893635167080536,1.5568530436188182,39.82280462832581,0.051895101453960604,5.144891680174495e-06,-2.8519480758857206e-10,-2.5859538396125883e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167915301300127,0.11291881745250976,0.0017105142806907738,53.04818320274353
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_12_15,2025_05_29_18_12_15_20250529_061147_PM_AverageSpectrum.csv,NIR,1,,1,7.883307728315777e-11,0.0016847447425863084,2.673119183503599,114.1307631889882,0.08910397278345329,2.048729013236147e-05,-1.2959223968213047e-09,-1.0227922362997817e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987348313,0.156251659372856,0.00249765389698452,53.048195362091064
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_17_00_36,2025_04_03_17_00_36_20250403_050026_PM_AverageSpectrum.csv,UV,1,,1,8.268494904534772e-11,0.0003412906552196808,-0.501094079796509,63.3193449832711,-0.016703135993216968,5.6189065472181786e-06,1.6344862067765535e-09,1.718998764884086e-14,919.9399589359655,13,13,195.4999999999994,358.90000000008035,2092,0.09598484176927968,0.07869460620219115,0.0026279097381764305,110.5374825000763
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_17_00_36,2025_04_03_17_00_36_20250403_050026_PM_AverageSpectrum.csv,VIS,1,,1,7.345237648624717e-11,0.0013032068756386355,-1.6014627481500507,100.16557521345004,-0.05338209160500169,1.294085234240412e-05,2.039922569452563e-09,7.339833014163744e-15,935.662048746658,13,13,368.0000000000832,616.5000000001025,1986,0.14168268735198808,0.11293153231110864,0.0011827394134351406,110.53763747215271
hosts/opal/LabData/LIBS/profile_builder/20250328LIBSAuto/2025_04_03_17_00_36,2025_04_03_17_00_36_20250403_050026_PM_AverageSpectrum.csv,NIR,1,,1,7.287161033490938e-11,8.148877494183213e-05,-1.7415466474008225,223.12523012123066,-0.05805155491336075,4.005257826738709e-05,1.615411940636397e-09,-8.593095666337662e-14,866.5810912660887,13,13,623.0333333334336,943.8666666664715,1921,0.19832931923690467,0.15627683576963136,0.0010385280963697515,110.5376660823822
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_06_18,2025_05_29_18_06_18_20250529_060548_PM_AverageSpectrum.csv,UV,1,,1,8.113172209979818e-11,0.0016028003084177214,1.5815275847699324,95.87808875814365,0.05271758615899774,8.508142666356243e-06,-4.1592649232455413e-10,-4.7137263435933064e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.003837508661326433,81.71231031417847
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_06_18,2025_05_29_18_06_18_20250529_060548_PM_AverageSpectrum.csv,VIS,1,,1,6.705652565959381e-11,2.1128845392512852e-05,1.5568530436187336,39.8228046283958,0.05189510145395779,5.144891680183536e-06,-2.851948075791913e-10,-2.5859538412689513e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167915301300127,0.11291881745250976,0.0012388888773856705,81.71242022514343
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_06_18,2025_05_29_18_06_18_20250529_060548_PM_AverageSpectrum.csv,NIR,1,,1,7.872780294883304e-11,0.0012399584458068515,2.6731191835034607,114.1307631890907,0.08910397278344868,2.048729013237987e-05,-1.2959223968011318e-09,-1.0227922366026657e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987336944,0.156251659372856,0.002747211862258815,81.71245002746582
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_12_47,2025_05_29_18_12_47_20250529_061218_PM_AverageSpectrum.csv,UV,1,,1,7.974970251942768e-11,0.004874056640745145,1.581527584769956,95.87808875811396,0.052717586158998526,8.508142666353609e-06,-4.1592649232367624e-10,-4.713726343021885e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.0038030022964221284,54.47503662109375
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_12_47,2025_05_29_18_12_47_20250529_061218_PM_AverageSpectrum.csv,VIS,1,,1,6.820913449359724e-11,0.0007050491659619794,1.5568530436188226,39.82280462845671,0.05189510145396075,5.144891680191406e-06,-2.851948075768979e-10,-2.585953842475527e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.1416791530130581,0.11291881745250976,0.0013964260130671698,54.47505474090576
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_12_47,2025_05_29_18_12_47_20250529_061218_PM_AverageSpectrum.csv,NIR,1,,1,7.863825766348847e-11,0.0014124354512330976,2.673119183503635,114.130763189231,0.0891039727834545,2.0487290132405055e-05,-1.2959223968060792e-09,-1.0227922371942214e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987348313,0.156251659372856,0.0027272064393799715,54.47506666183472
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_13_02,2025_05_29_18_13_02_20250529_061233_PM_AverageSpectrum.csv,UV,1,,1,8.069825326234472e-11,0.005081765186929256,1.5815275847699064,95.87808875812169,0.05271758615899688,8.508142666354295e-06,-4.159264923204281e-10,-4.713726343293038e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.0036459092019113333,54.386571645736694
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_13_02,2025_05_29_18_13_02_20250529_061233_PM_AverageSpectrum.csv,VIS,1,,1,6.761991498155611e-11,0.0003492396784497592,1.5568530436187602,39.82280462839508,0.051895101453958675,5.144891680183444e-06,-2.851948075796363e-10,-2.5859538413747638e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.1416791530130581,0.11291881745250976,0.0014693830596158397,54.38661289215088
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_13_02,2025_05_29_18_13_02_20250529_061233_PM_AverageSpectrum.csv,NIR,1,,1,7.838774930489045e-11,0.001366789621230786,2.673119183503584,114.13076318920535,0.0891039727834528,2.048729013240045e-05,-1.2959223968204949e-09,-1.0227922372920391e-13,866.4887758531573,13,13,623.0333333334336,943.9666666664714,1922,0.19831475987348313,0.15625165937274232,0.0025143480359413675,54.38663101196289
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_13_36,2025_05_29_18_13_36_20250529_061307_PM_AverageSpectrum.csv,UV,1,,1,7.98445057715474e-11,0.0036605547182076417,1.5815275847699486,95.87808875808989,0.052717586158998284,8.508142666351472e-06,-4.159264923245183e-10,-4.713726342306548e-14,919.7531525530004,13,13,195.53333333333273,358.9666666667471,2091,0.09599133822032968,0.07869307761882283,0.003736614824380704,48.56461024284363
hosts/opal/LabData/LIBS/profile_builder/20250529LIBSAuto/2025_05_29_18_13_36,2025_05_29_18_13_36_20250529_061307_PM_AverageSpectrum.csv,VIS,1,,1,6.745918978102867e-11,0.0003110687373060746,1.556853043618626,39.822804628325,0.0518951014539542,5.14489168017439e-06,-2.8519480757318934e-10,-2.5859538401324656e-14,935.662048746658,13,13,368.0000000000832,616.6000000001025,1987,0.14167915301300127,0.11291881745250976,0.0013629222258994657,48.564637899398804
